Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","21529.02","Lard stearine and lard oil","2021","2021","1000 USD","7","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","21529.02","Lard stearine and lard oil","2021","2021","t","12278.08","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","21529.02","Lard stearine and lard oil","2022","2022","t","1.57","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","21529.02","Lard stearine and lard oil","2022","2022","1000 USD","16","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","21529.02","Lard stearine and lard oil","2022","2022","t","4454.02","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","F1217","Leather used & waste","2021","2021","t","291","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","F1217","Leather used & waste","2021","2021","1000 USD","893","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","F1217","Leather used & waste","2021","2021","t","75","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","F1217","Leather used & waste","2022","2022","t","157","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","F1217","Leather used & waste","2022","2022","1000 USD","379","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","F1217","Leather used & waste","2022","2022","t","82","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","01254","Leeks and other alliaceous vegetables","2021","2021","t","10699.5","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01254","Leeks and other alliaceous vegetables","2021","2021","1000 USD","25733","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01254","Leeks and other alliaceous vegetables","2021","2021","t","3912.15","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","01254","Leeks and other alliaceous vegetables","2022","2022","t","43381.01","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01254","Leeks and other alliaceous vegetables","2022","2022","1000 USD","65084","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01254","Leeks and other alliaceous vegetables","2022","2022","t","4337.51","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","21439.03","Lemon juice, concentrated","2021","2021","t","189850.05","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","21439.03","Lemon juice, concentrated","2021","2021","1000 USD","96166","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","21439.03","Lemon juice, concentrated","2021","2021","t","697.75","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","21439.03","Lemon juice, concentrated","2022","2022","t","209611.27","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","21439.03","Lemon juice, concentrated","2022","2022","1000 USD","104435","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","21439.03","Lemon juice, concentrated","2022","2022","t","517.33","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","01322","Lemons and limes","2021","2021","t","891841.39","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01322","Lemons and limes","2021","2021","1000 USD","892570","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01322","Lemons and limes","2021","2021","t","107915.91","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","01322","Lemons and limes","2022","2022","t","813424.86","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01322","Lemons and limes","2022","2022","1000 USD","972226","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01322","Lemons and limes","2022","2022","t","125233.29","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","01704","Lentils, dry","2021","2021","t","73120.85","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01704","Lentils, dry","2021","2021","1000 USD","58020","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01704","Lentils, dry","2021","2021","t","201673.51","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","01704","Lentils, dry","2022","2022","t","85688.19","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01704","Lentils, dry","2022","2022","1000 USD","87797","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01704","Lentils, dry","2022","2022","t","173549.44","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","01214","Lettuce and chicory","2021","2021","t","426694.09","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01214","Lettuce and chicory","2021","2021","1000 USD","483790","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01214","Lettuce and chicory","2021","2021","t","348300.14","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","01214","Lettuce and chicory","2022","2022","t","511522.91","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01214","Lettuce and chicory","2022","2022","1000 USD","669405","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01214","Lettuce and chicory","2022","2022","t","335684.15","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","01441","Linseed","2021","2021","t","125502.61","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01441","Linseed","2021","2021","1000 USD","116714","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01441","Linseed","2021","2021","t","20008.83","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","01441","Linseed","2022","2022","t","191880.15","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01441","Linseed","2022","2022","1000 USD","229357","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01441","Linseed","2022","2022","t","8624.39","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","21700.01","Liquid margarine","2021","2021","t","109967.73","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","21700.01","Liquid margarine","2021","2021","1000 USD","196110","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","21700.01","Liquid margarine","2021","2021","t","106195.65","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","21700.01","Liquid margarine","2022","2022","t","110440.87","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","21700.01","Liquid margarine","2022","2022","1000 USD","262931","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","21700.01","Liquid margarine","2022","2022","t","148423.26","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","21189.01","Liver preparations","2021","2021","t","915.42","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","21189.01","Liver preparations","2021","2021","1000 USD","11294","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","21189.01","Liver preparations","2021","2021","t","126.59","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","21189.01","Liver preparations","2022","2022","t","398.98","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","21189.01","Liver preparations","2022","2022","1000 USD","4146","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","21189.01","Liver preparations","2022","2022","t","116.62","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","01356","Locust beans (carobs)","2021","2021","t","1607.91","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01356","Locust beans (carobs)","2021","2021","1000 USD","1444","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01356","Locust beans (carobs)","2021","2021","t","52.11","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","01356","Locust beans (carobs)","2022","2022","t","1452.75","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01356","Locust beans (carobs)","2022","2022","1000 USD","1240","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01356","Locust beans (carobs)","2022","2022","t","70.77","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","23320","Lucerne (alfalfa) meal and pellets","2021","2021","t","64888","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","23320","Lucerne (alfalfa) meal and pellets","2021","2021","1000 USD","25975","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","23320","Lucerne (alfalfa) meal and pellets","2021","2021","t","163815","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","23320","Lucerne (alfalfa) meal and pellets","2022","2022","t","64267","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","23320","Lucerne (alfalfa) meal and pellets","2022","2022","1000 USD","27208","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","23320","Lucerne (alfalfa) meal and pellets","2022","2022","t","175862","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","0112","Maize (corn)","2021","2021","t","651524.46","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","0112","Maize (corn)","2021","2021","1000 USD","343623","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","0112","Maize (corn)","2021","2021","t","70041368.41","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","0112","Maize (corn)","2022","2022","t","605416.27","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","0112","Maize (corn)","2022","2022","1000 USD","353280","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","0112","Maize (corn)","2022","2022","t","58595338.76","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","23999.01","Malt extract","2021","2021","t","5235.32","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","23999.01","Malt extract","2021","2021","1000 USD","20653","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","23999.01","Malt extract","2021","2021","t","4488.8","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","23999.01","Malt extract","2022","2022","t","5469.46","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","23999.01","Malt extract","2022","2022","1000 USD","33987","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","23999.01","Malt extract","2022","2022","t","5502.5","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","24320","Malt, whether or not roasted","2021","2021","t","428789.27","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","24320","Malt, whether or not roasted","2021","2021","1000 USD","303180","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","24320","Malt, whether or not roasted","2021","2021","t","412511.26","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","24320","Malt, whether or not roasted","2022","2022","t","372071.94","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","24320","Malt, whether or not roasted","2022","2022","1000 USD","291916","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","24320","Malt, whether or not roasted","2022","2022","t","283464.47","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","01316","Mangoes, guavas and mangosteens","2021","2021","t","558198.49","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01316","Mangoes, guavas and mangosteens","2021","2021","1000 USD","628147","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","01316","Mangoes, guavas and mangosteens","2022","2022","t","574782.97","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01316","Mangoes, guavas and mangosteens","2022","2022","1000 USD","675235","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","21700.02","Margarine and shortening","2021","2021","t","12359.2","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","21700.02","Margarine and shortening","2021","2021","1000 USD","25375","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","21700.02","Margarine and shortening","2021","2021","t","30435.37","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","21700.02","Margarine and shortening","2022","2022","t","15124.35","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","21700.02","Margarine and shortening","2022","2022","1000 USD","38593","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","21700.02","Margarine and shortening","2022","2022","t","21345.66","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","01630","Maté leaves","2021","2021","t","1284.8","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01630","Maté leaves","2021","2021","1000 USD","5417","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01630","Maté leaves","2021","2021","t","806.27","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","01630","Maté leaves","2022","2022","t","1843.4","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01630","Maté leaves","2022","2022","1000 USD","8453","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01630","Maté leaves","2022","2022","t","52.84","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","21190.01","Meat meal","2021","2021","t","92464","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","21190.01","Meat meal","2021","2021","1000 USD","98833","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","21190.01","Meat meal","2021","2021","t","1001118","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","21190.01","Meat meal","2022","2022","t","81269","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","21190.01","Meat meal","2022","2022","1000 USD","124608","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","21190.01","Meat meal","2022","2022","t","952835","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","21111.02","Meat of cattle boneless, fresh or chilled","2021","2021","t","925055.91","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","21111.02","Meat of cattle boneless, fresh or chilled","2021","2021","1000 USD","6554079","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","21111.02","Meat of cattle boneless, fresh or chilled","2021","2021","t","957756.04","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","21111.02","Meat of cattle boneless, fresh or chilled","2022","2022","t","950099.78","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","21111.02","Meat of cattle boneless, fresh or chilled","2022","2022","1000 USD","6935939","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","21111.02","Meat of cattle boneless, fresh or chilled","2022","2022","t","972395.58","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","21111.01","Meat of cattle with the bone, fresh or chilled","2021","2021","t","134585","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","21111.01","Meat of cattle with the bone, fresh or chilled","2021","2021","1000 USD","1059014","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","21111.01","Meat of cattle with the bone, fresh or chilled","2021","2021","t","150169.5","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","21111.01","Meat of cattle with the bone, fresh or chilled","2022","2022","t","137305.04","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","21111.01","Meat of cattle with the bone, fresh or chilled","2022","2022","1000 USD","963376","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","21111.01","Meat of cattle with the bone, fresh or chilled","2022","2022","t","172052.63","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","21121","Meat of chickens, fresh or chilled","2021","2021","t","69962.36","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","21121","Meat of chickens, fresh or chilled","2021","2021","1000 USD","335975","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","21121","Meat of chickens, fresh or chilled","2021","2021","t","3616604.06","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","21121","Meat of chickens, fresh or chilled","2022","2022","t","80798.32","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","21121","Meat of chickens, fresh or chilled","2022","2022","1000 USD","416716","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","21121","Meat of chickens, fresh or chilled","2022","2022","t","3745961.91","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","21122","Meat of ducks, fresh or chilled","2021","2021","t","1455.35","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","21122","Meat of ducks, fresh or chilled","2021","2021","1000 USD","14058","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","21122","Meat of ducks, fresh or chilled","2021","2021","t","2755.18","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","21122","Meat of ducks, fresh or chilled","2022","2022","t","668.76","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","21122","Meat of ducks, fresh or chilled","2022","2022","1000 USD","11240","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","21122","Meat of ducks, fresh or chilled","2022","2022","t","3785.91","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","21123","Meat of geese, fresh or chilled","2021","2021","t","30.1","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","21123","Meat of geese, fresh or chilled","2022","2022","t","2.43","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","21123","Meat of geese, fresh or chilled","2022","2022","1000 USD","56","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","21123","Meat of geese, fresh or chilled","2022","2022","t","5.28","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","21116","Meat of goat, fresh or chilled","2021","2021","t","18984.97","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","21116","Meat of goat, fresh or chilled","2021","2021","1000 USD","140400","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","21116","Meat of goat, fresh or chilled","2021","2021","t","175.76","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","21116","Meat of goat, fresh or chilled","2022","2022","t","20882.13","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","21116","Meat of goat, fresh or chilled","2022","2022","1000 USD","153809","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","21116","Meat of goat, fresh or chilled","2022","2022","t","223.49","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","21113.02","Meat of pig boneless, fresh or chilled","2021","2021","t","351144.92","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","21113.02","Meat of pig boneless, fresh or chilled","2021","2021","1000 USD","1357481","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","21113.02","Meat of pig boneless, fresh or chilled","2021","2021","t","1404748.52","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","21113.02","Meat of pig boneless, fresh or chilled","2022","2022","t","426354.96","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","21113.02","Meat of pig boneless, fresh or chilled","2022","2022","1000 USD","1625573","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","21113.02","Meat of pig boneless, fresh or chilled","2022","2022","t","1227404.77","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","21113.01","Meat of pig with the bone, fresh or chilled","2021","2021","t","74643.85","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","21113.01","Meat of pig with the bone, fresh or chilled","2021","2021","1000 USD","216911","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","21113.01","Meat of pig with the bone, fresh or chilled","2021","2021","t","786372.25","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","21113.01","Meat of pig with the bone, fresh or chilled","2022","2022","t","70661.22","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","21113.01","Meat of pig with the bone, fresh or chilled","2022","2022","1000 USD","213295","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","21113.01","Meat of pig with the bone, fresh or chilled","2022","2022","t","703053.63","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","21170.01","Meat of pigeons and other birds n.e.c., fresh, chilled or frozen","2021","2021","t","793.81","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","21170.01","Meat of pigeons and other birds n.e.c., fresh, chilled or frozen","2021","2021","1000 USD","5821","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","21170.01","Meat of pigeons and other birds n.e.c., fresh, chilled or frozen","2022","2022","t","460.08","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","21170.01","Meat of pigeons and other birds n.e.c., fresh, chilled or frozen","2022","2022","1000 USD","3559","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","21114","Meat of rabbits and hares, fresh or chilled","2021","2021","t","1122.01","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","21114","Meat of rabbits and hares, fresh or chilled","2021","2021","1000 USD","4751","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","21114","Meat of rabbits and hares, fresh or chilled","2021","2021","t","44.09","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","21114","Meat of rabbits and hares, fresh or chilled","2022","2022","t","1391.15","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","21114","Meat of rabbits and hares, fresh or chilled","2022","2022","1000 USD","6206","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","21114","Meat of rabbits and hares, fresh or chilled","2022","2022","t","200.96","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","21115","Meat of sheep, fresh or chilled","2021","2021","t","147179.54","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","21115","Meat of sheep, fresh or chilled","2021","2021","1000 USD","1295542","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","21115","Meat of sheep, fresh or chilled","2021","2021","t","2136.71","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","21115","Meat of sheep, fresh or chilled","2022","2022","t","144013.33","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","21115","Meat of sheep, fresh or chilled","2022","2022","1000 USD","1520993","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","21115","Meat of sheep, fresh or chilled","2022","2022","t","3022.29","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","21124","Meat of turkeys, fresh or chilled","2021","2021","t","10049.4","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","21124","Meat of turkeys, fresh or chilled","2021","2021","1000 USD","31568","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","21124","Meat of turkeys, fresh or chilled","2021","2021","t","216151.21","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","21124","Meat of turkeys, fresh or chilled","2022","2022","t","38662.27","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","21124","Meat of turkeys, fresh or chilled","2022","2022","1000 USD","136451","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","21124","Meat of turkeys, fresh or chilled","2022","2022","t","133707.7","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","F1172","Meat prepared n.e.c.","2021","2021","t","209.03","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","F1172","Meat prepared n.e.c.","2021","2021","1000 USD","2334","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","F1172","Meat prepared n.e.c.","2021","2021","t","2801.05","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","F1172","Meat prepared n.e.c.","2022","2022","t","225.97","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","F1172","Meat prepared n.e.c.","2022","2022","1000 USD","2557","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","F1172","Meat prepared n.e.c.","2022","2022","t","2772.28","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","01449.01","Melonseed","2021","2021","t","311.59","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01449.01","Melonseed","2021","2021","1000 USD","36342","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01449.01","Melonseed","2021","2021","t","636.39","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","01449.01","Melonseed","2022","2022","t","235.04","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01449.01","Melonseed","2022","2022","1000 USD","36317","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01449.01","Melonseed","2022","2022","t","433.29","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","0118","Millet","2021","2021","t","17322.2","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","0118","Millet","2021","2021","1000 USD","12761","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","0118","Millet","2021","2021","t","42941.41","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","0118","Millet","2022","2022","t","2775.32","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","0118","Millet","2022","2022","1000 USD","4270","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","0118","Millet","2022","2022","t","55528.48","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","23180","Mixes and doughs for the preparation of bakers' wares","2021","2021","t","147611.88","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","23180","Mixes and doughs for the preparation of bakers' wares","2021","2021","1000 USD","383004","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","23180","Mixes and doughs for the preparation of bakers' wares","2021","2021","t","292445.81","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","23180","Mixes and doughs for the preparation of bakers' wares","2022","2022","t","151100.9","A","Official figure",""
